범죄명,연도,기간,재범종류,범죄종류,재범발생횟수
체포·감금,2012,2년이내,이종,폭력범죄,50
체포·감금,2012,3년이내,이종,폭력범죄,44
체포·감금,2012,3년초과,이종,폭력범죄,205
협박,2012,1개월이내,동종,폭력범죄,25
협박,2012,3개월이내,동종,폭력범죄,37
협박,2012,6개월이내,동종,폭력범죄,35
협박,2012,1년이내,동종,폭력범죄,88
협박,2012,2년이내,동종,폭력범죄,32
협박,2012,3년이내,동종,폭력범죄,29
협박,2012,3년초과,동종,폭력범죄,75
협박,2012,1개월이내,이종,폭력범죄,78
협박,2012,3개월이내,이종,폭력범죄,109
협박,2012,6개월이내,이종,폭력범죄,91
협박,2012,1년이내,이종,폭력범죄,261
협박,2012,2년이내,이종,폭력범죄,216
협박,2012,3년이내,이종,폭력범죄,229
협박,2012,3년초과,이종,폭력범죄,866
약취·유인,2012,1개월이내,동종,폭력범죄,2
약취·유인,2012,3개월이내,동종,폭력범죄,2
약취·유인,2012,6개월이내,동종,폭력범죄,1
약취·유인,2012,1년이내,동종,폭력범죄,6
약취·유인,2012,2년이내,동종,폭력범죄,2
약취·유인,2012,3년이내,동종,폭력범죄,3
약취·유인,2012,3년초과,동종,폭력범죄,4
약취·유인,2012,1개월이내,이종,폭력범죄,2
약취·유인,2012,3개월이내,이종,폭력범죄,8
약취·유인,2012,6개월이내,이종,폭력범죄,7
약취·유인,2012,1년이내,이종,폭력범죄,25
약취·유인,2012,2년이내,이종,폭력범죄,13
약취·유인,2012,3년이내,이종,폭력범죄,17
약취·유인,2012,3년초과,이종,폭력범죄,47
폭력행위등,2012,1개월이내,동종,폭력범죄,1005
폭력행위등,2012,3개월이내,동종,폭력범죄,1576
폭력행위등,2012,6개월이내,동종,폭력범죄,1553
폭력행위등,2012,1년이내,동종,폭력범죄,4600
폭력행위등,2012,2년이내,동종,폭력범죄,2712
폭력행위등,2012,3년이내,동종,폭력범죄,2763
폭력행위등,2012,3년초과,동종,폭력범죄,6419
폭력행위등,2012,1개월이내,이종,폭력범죄,1429
폭력행위등,2012,3개월이내,이종,폭력범죄,1885
폭력행위등,2012,6개월이내,이종,폭력범죄,1947
폭력행위등,2012,1년이내,이종,폭력범죄,6356
폭력행위등,2012,2년이내,이종,폭력범죄,4946
폭력행위등,2012,3년이내,이종,폭력범죄,5096
폭력행위등,2012,3년초과,이종,폭력범죄,16830
공갈,2012,1개월이내,동종,폭력범죄,134
공갈,2012,3개월이내,동종,폭력범죄,179
공갈,2012,6개월이내,동종,폭력범죄,92
공갈,2012,1년이내,동종,폭력범죄,271
공갈,2012,2년이내,동종,폭력범죄,88
공갈,2012,3년이내,동종,폭력범죄,51
공갈,2012,3년초과,동종,폭력범죄,87
공갈,2012,1개월이내,이종,폭력범죄,182
공갈,2012,3개월이내,이종,폭력범죄,238
공갈,2012,6개월이내,이종,폭력범죄,200
공갈,2012,1년이내,이종,폭력범죄,602
공갈,2012,2년이내,이종,폭력범죄,249
공갈,2012,3년이내,이종,폭력범죄,238
공갈,2012,3년초과,이종,폭력범죄,612
손괴,2012,1개월이내,동종,폭력범죄,233
손괴,2012,3개월이내,동종,폭력범죄,380
손괴,2012,6개월이내,동종,폭력범죄,312
손괴,2012,1년이내,동종,폭력범죄,941
손괴,2012,2년이내,동종,폭력범죄,530
손괴,2012,3년이내,동종,폭력범죄,502
손괴,2012,3년초과,동종,폭력범죄,987
손괴,2012,1개월이내,이종,폭력범죄,503
손괴,2012,3개월이내,이종,폭력범죄,690
손괴,2012,6개월이내,이종,폭력범죄,739
손괴,2012,1년이내,이종,폭력범죄,2418
손괴,2012,2년이내,이종,폭력범죄,1916
손괴,2012,3년이내,이종,폭력범죄,2094
손괴,2012,3년초과,이종,폭력범죄,7966
직무유기,2012,1개월이내,동종,지능범죄,0
직무유기,2012,3개월이내,동종,지능범죄,2
직무유기,2012,6개월이내,동종,지능범죄,2
직무유기,2012,1년이내,동종,지능범죄,0
직무유기,2012,2년이내,동종,지능범죄,0
직무유기,2012,3년이내,동종,지능범죄,0
직무유기,2012,3년초과,동종,지능범죄,2
직무유기,2012,1개월이내,이종,지능범죄,1
직무유기,2012,3개월이내,이종,지능범죄,1
직무유기,2012,6개월이내,이종,지능범죄,0
직무유기,2012,1년이내,이종,지능범죄,4
직무유기,2012,2년이내,이종,지능범죄,0
직무유기,2012,3년이내,이종,지능범죄,6
직무유기,2012,3년초과,이종,지능범죄,62
직권남용,2012,1개월이내,동종,지능범죄,0
직권남용,2012,3개월이내,동종,지능범죄,0
직권남용,2012,6개월이내,동종,지능범죄,1
직권남용,2012,1년이내,동종,지능범죄,0
직권남용,2012,2년이내,동종,지능범죄,0
직권남용,2012,3년이내,동종,지능범죄,0
직권남용,2012,3년초과,동종,지능범죄,0
직권남용,2012,1개월이내,이종,지능범죄,3
직권남용,2012,3개월이내,이종,지능범죄,0
직권남용,2012,6개월이내,이종,지능범죄,0
직권남용,2012,1년이내,이종,지능범죄,7
직권남용,2012,2년이내,이종,지능범죄,6
직권남용,2012,3년이내,이종,지능범죄,5
직권남용,2012,3년초과,이종,지능범죄,20
증수뢰,2012,1개월이내,동종,지능범죄,1
증수뢰,2012,3개월이내,동종,지능범죄,1
증수뢰,2012,6개월이내,동종,지능범죄,4
증수뢰,2012,1년이내,동종,지능범죄,11
증수뢰,2012,2년이내,동종,지능범죄,3
증수뢰,2012,3년이내,동종,지능범죄,4
증수뢰,2012,3년초과,동종,지능범죄,15
증수뢰,2012,1개월이내,이종,지능범죄,4
증수뢰,2012,3개월이내,이종,지능범죄,6
증수뢰,2012,6개월이내,이종,지능범죄,3
증수뢰,2012,1년이내,이종,지능범죄,44
증수뢰,2012,2년이내,이종,지능범죄,18
증수뢰,2012,3년이내,이종,지능범죄,34
증수뢰,2012,3년초과,이종,지능범죄,248
통화,2012,1개월이내,동종,지능범죄,0
통화,2012,3개월이내,동종,지능범죄,0
통화,2012,6개월이내,동종,지능범죄,2
통화,2012,1년이내,동종,지능범죄,7
통화,2012,2년이내,동종,지능범죄,0
통화,2012,3년이내,동종,지능범죄,1
통화,2012,3년초과,동종,지능범죄,3
통화,2012,1개월이내,이종,지능범죄,2
통화,2012,3개월이내,이종,지능범죄,0
통화,2012,6개월이내,이종,지능범죄,2
통화,2012,1년이내,이종,지능범죄,18
통화,2012,2년이내,이종,지능범죄,12
통화,2012,3년이내,이종,지능범죄,9
통화,2012,3년초과,이종,지능범죄,22
문서·인장,2012,1개월이내,동종,지능범죄,66
문서·인장,2012,3개월이내,동종,지능범죄,71
문서·인장,2012,6개월이내,동종,지능범죄,90
문서·인장,2012,1년이내,동종,지능범죄,282
문서·인장,2012,2년이내,동종,지능범죄,111
문서·인장,2012,3년이내,동종,지능범죄,113
문서·인장,2012,3년초과,동종,지능범죄,166
문서·인장,2012,1개월이내,이종,지능범죄,199
문서·인장,2012,3개월이내,이종,지능범죄,202
문서·인장,2012,6개월이내,이종,지능범죄,225
문서·인장,2012,1년이내,이종,지능범죄,996
문서·인장,2012,2년이내,이종,지능범죄,545
문서·인장,2012,3년이내,이종,지능범죄,647
문서·인장,2012,3년초과,이종,지능범죄,2312
유가증권인지,2012,1개월이내,동종,지능범죄,0
유가증권인지,2012,3개월이내,동종,지능범죄,2
유가증권인지,2012,6개월이내,동종,지능범죄,2
유가증권인지,2012,1년이내,동종,지능범죄,14
유가증권인지,2012,2년이내,동종,지능범죄,2
유가증권인지,2012,3년이내,동종,지능범죄,4
유가증권인지,2012,3년초과,동종,지능범죄,12
유가증권인지,2012,1개월이내,이종,지능범죄,2
유가증권인지,2012,3개월이내,이종,지능범죄,6
유가증권인지,2012,6개월이내,이종,지능범죄,4
유가증권인지,2012,1년이내,이종,지능범죄,27
유가증권인지,2012,2년이내,이종,지능범죄,18
유가증권인지,2012,3년이내,이종,지능범죄,30
유가증권인지,2012,3년초과,이종,지능범죄,87
사기,2012,1개월이내,동종,지능범죄,3110
사기,2012,3개월이내,동종,지능범죄,3144
사기,2012,6개월이내,동종,지능범죄,2212
사기,2012,1년이내,동종,지능범죄,9296
사기,2012,2년이내,동종,지능범죄,3001
사기,2012,3년이내,동종,지능범죄,3648
사기,2012,3년초과,동종,지능범죄,4740
사기,2012,1개월이내,이종,지능범죄,1361
사기,2012,3개월이내,이종,지능범죄,1610
사기,2012,6개월이내,이종,지능범죄,1706
사기,2012,1년이내,이종,지능범죄,9157
사기,2012,2년이내,이종,지능범죄,5336
사기,2012,3년이내,이종,지능범죄,7494
사기,2012,3년초과,이종,지능범죄,24034
횡령,2012,1개월이내,동종,지능범죄,66
횡령,2012,3개월이내,동종,지능범죄,85
횡령,2012,6개월이내,동종,지능범죄,70
횡령,2012,1년이내,동종,지능범죄,345
횡령,2012,2년이내,동종,지능범죄,140
횡령,2012,3년이내,동종,지능범죄,185
횡령,2012,3년초과,동종,지능범죄,344
횡령,2012,1개월이내,이종,지능범죄,273
횡령,2012,3개월이내,이종,지능범죄,289
횡령,2012,6개월이내,이종,지능범죄,303
횡령,2012,1년이내,이종,지능범죄,1552
횡령,2012,2년이내,이종,지능범죄,951
횡령,2012,3년이내,이종,지능범죄,1255
횡령,2012,3년초과,이종,지능범죄,4687
배임,2012,1개월이내,동종,지능범죄,6
배임,2012,3개월이내,동종,지능범죄,6
배임,2012,6개월이내,동종,지능범죄,6
배임,2012,1년이내,동종,지능범죄,57
배임,2012,2년이내,동종,지능범죄,15
배임,2012,3년이내,동종,지능범죄,22
배임,2012,3년초과,동종,지능범죄,47
배임,2012,1개월이내,이종,지능범죄,26
배임,2012,3개월이내,이종,지능범죄,23
배임,2012,6개월이내,이종,지능범죄,37
배임,2012,1년이내,이종,지능범죄,238
배임,2012,2년이내,이종,지능범죄,147
배임,2012,3년이내,이종,지능범죄,218
배임,2012,3년초과,이종,지능범죄,972
성풍속범죄,2012,1개월이내,동종,풍속범죄,157
성풍속범죄,2012,3개월이내,동종,풍속범죄,218
성풍속범죄,2012,6개월이내,동종,풍속범죄,165
성풍속범죄,2012,1년이내,동종,풍속범죄,437
성풍속범죄,2012,2년이내,동종,풍속범죄,157
성풍속범죄,2012,3년이내,동종,풍속범죄,196
성풍속범죄,2012,3년초과,동종,풍속범죄,238
성풍속범죄,2012,1개월이내,이종,풍속범죄,144
성풍속범죄,2012,3개월이내,이종,풍속범죄,169
성풍속범죄,2012,6개월이내,이종,풍속범죄,188
성풍속범죄,2012,1년이내,이종,풍속범죄,692
성풍속범죄,2012,2년이내,이종,풍속범죄,537
성풍속범죄,2012,3년이내,이종,풍속범죄,710
성풍속범죄,2012,3년초과,이종,풍속범죄,2707
도박범죄,2012,1개월이내,동종,풍속범죄,135
도박범죄,2012,3개월이내,동종,풍속범죄,350
도박범죄,2012,6개월이내,동종,풍속범죄,414
도박범죄,2012,1년이내,동종,풍속범죄,1393
도박범죄,2012,2년이내,동종,풍속범죄,1009
도박범죄,2012,3년이내,동종,풍속범죄,1108
도박범죄,2012,3년초과,동종,풍속범죄,3275
도박범죄,2012,1개월이내,이종,풍속범죄,258
도박범죄,2012,3개월이내,이종,풍속범죄,425
도박범죄,2012,6개월이내,이종,풍속범죄,466
도박범죄,2012,1년이내,이종,풍속범죄,1988
도박범죄,2012,2년이내,이종,풍속범죄,1880
도박범죄,2012,3년이내,이종,풍속범죄,2362
도박범죄,2012,3년초과,이종,풍속범죄,11339
살인기수,2013,1개월이내,동종,강력범죄,1
살인기수,2013,3개월이내,동종,강력범죄,0
살인기수,2013,6개월이내,동종,강력범죄,0
살인기수,2013,1년이내,동종,강력범죄,2
살인기수,2013,2년이내,동종,강력범죄,1
살인기수,2013,3년이내,동종,강력범죄,3
살인기수,2013,3년초과,동종,강력범죄,5
살인기수,2013,1개월이내,이종,강력범죄,3
살인기수,2013,3개월이내,이종,강력범죄,6
살인기수,2013,6개월이내,이종,강력범죄,6
살인기수,2013,1년이내,이종,강력범죄,24
살인기수,2013,2년이내,이종,강력범죄,25
살인기수,2013,3년이내,이종,강력범죄,15
살인기수,2013,3년초과,이종,강력범죄,105
살인미수등,2013,1개월이내,동종,강력범죄,2
살인미수등,2013,3개월이내,동종,강력범죄,2
살인미수등,2013,6개월이내,동종,강력범죄,2
살인미수등,2013,1년이내,동종,강력범죄,13
살인미수등,2013,2년이내,동종,강력범죄,4
살인미수등,2013,3년이내,동종,강력범죄,6
살인미수등,2013,3년초과,동종,강력범죄,12
살인미수등,2013,1개월이내,이종,강력범죄,11
살인미수등,2013,3개월이내,이종,강력범죄,17
살인미수등,2013,6개월이내,이종,강력범죄,17
살인미수등,2013,1년이내,이종,강력범죄,60
살인미수등,2013,2년이내,이종,강력범죄,59
살인미수등,2013,3년이내,이종,강력범죄,51
살인미수등,2013,3년초과,이종,강력범죄,178
강도,2013,1개월이내,동종,강력범죄,72
강도,2013,3개월이내,동종,강력범죄,70
강도,2013,6개월이내,동종,강력범죄,60
강도,2013,1년이내,동종,강력범죄,130
강도,2013,2년이내,동종,강력범죄,61
강도,2013,3년이내,동종,강력범죄,73
강도,2013,3년초과,동종,강력범죄,104
강도,2013,1개월이내,이종,강력범죄,77
강도,2013,3개월이내,이종,강력범죄,93
강도,2013,6개월이내,이종,강력범죄,87
강도,2013,1년이내,이종,강력범죄,336
강도,2013,2년이내,이종,강력범죄,174
강도,2013,3년이내,이종,강력범죄,162
강도,2013,3년초과,이종,강력범죄,388
강간·강제추행,2013,1개월이내,동종,강력범죄,0
강간·강제추행,2013,3개월이내,동종,강력범죄,0
강간·강제추행,2013,6개월이내,동종,강력범죄,0
강간·강제추행,2013,1년이내,동종,강력범죄,0
강간·강제추행,2013,2년이내,동종,강력범죄,0
강간·강제추행,2013,3년이내,동종,강력범죄,0
강간·강제추행,2013,3년초과,동종,강력범죄,0
강간·강제추행,2013,1개월이내,이종,강력범죄,0
강간·강제추행,2013,3개월이내,이종,강력범죄,0
강간·강제추행,2013,6개월이내,이종,강력범죄,0
강간·강제추행,2013,1년이내,이종,강력범죄,0
강간·강제추행,2013,2년이내,이종,강력범죄,0
강간·강제추행,2013,3년이내,이종,강력범죄,0
강간·강제추행,2013,3년초과,이종,강력범죄,0
강간,2013,1개월이내,동종,강력범죄,14
강간,2013,3개월이내,동종,강력범죄,23
강간,2013,6개월이내,동종,강력범죄,28
강간,2013,1년이내,동종,강력범죄,66
강간,2013,2년이내,동종,강력범죄,46
강간,2013,3년이내,동종,강력범죄,27
강간,2013,3년초과,동종,강력범죄,102
강간,2013,1개월이내,이종,강력범죄,96
강간,2013,3개월이내,이종,강력범죄,144
강간,2013,6개월이내,이종,강력범죄,163
강간,2013,1년이내,이종,강력범죄,533
강간,2013,2년이내,이종,강력범죄,309
강간,2013,3년이내,이종,강력범죄,363
강간,2013,3년초과,이종,강력범죄,1109
유사강간,2013,1개월이내,동종,강력범죄,0
